label,var
-1.0,-0.829231546298143
1.0,-0.8306339988935632
-1.0,-0.834203823742937
-1.0,-0.8292608072283284
-1.0,-0.8228598596267055
1.0,-0.7500517346508305
1.0,-0.7677961156515778
1.0,-0.838664812204063
-1.0,-0.8289521015522721
1.0,-0.8354404261821422
1.0,-0.8391460650076846
-1.0,-0.8486279091740433
1.0,-0.6082820221008618
-1.0,-0.8314789058292997
1.0,-0.8470097357507036
-1.0,-0.7800377117972259
1.0,-0.8354404261821422
1.0,-0.8525730180394006
-1.0,-0.8033318186270016
-1.0,-0.884465609721837
-1.0,-0.8306339988935632
-1.0,-0.8285352025902459
-1.0,-0.8435082376996714
1.0,-0.8510965046592679
1.0,-0.8453599102924494
-1.0,-0.8413830666948202
1.0,-0.8481631376811336
-1.0,-0.8557240932325896
-1.0,-0.7151505178356583
1.0,-0.8185711421051751
1.0,-0.6773296243929801
-1.0,-0.8551060304494613
1.0,-0.885238359350956
1.0,-0.8420114742206484
-1.0,-0.8748261474213785
1.0,-0.8504404950728652
1.0,-0.843475836011697
1.0,-0.8076778928243407
-1.0,-0.8373655682583808
-1.0,-0.756068998774925
-1.0,-0.8653481100597493
-1.0,-0.8215332721632861
-1.0,-0.8608376868298394
-1.0,-0.8470097357507036
-1.0,-0.8229272648644768
-1.0,-0.8197429727479169
1.0,-0.8377374322236683
1.0,-0.7384136003579884
-1.0,-0.8485535799258398
1.0,-0.7686509040127679
-1.0,-0.8422097222025985
1.0,-0.8482461835488795
-1.0,-0.7809634980359653
-1.0,-0.7758842916205706
-1.0,-0.8507262779804897
-1.0,-0.8077842488961235
1.0,-0.7338253676236854
-1.0,-0.8803439511616679
1.0,-0.8250883845317815
-1.0,-0.8191933240042986
1.0,-0.7729960628594112
1.0,-0.8197921495797047
1.0,-0.7756451540362496
1.0,-0.8399935426044091
1.0,-0.8244475127269528
-1.0,-0.8470097357507036
-1.0,-0.8302115667816059
1.0,-0.8607529534664744
1.0,-0.8426767264484293
1.0,-0.7484561891025987
-1.0,-0.7731157219219473
-1.0,-0.8567971468043144
-1.0,-0.8063653942037607
1.0,-0.8085093799176551
-1.0,-0.8453599102924494
1.0,-0.827710239652009
-1.0,-0.7053715011696706
1.0,-0.831284800591161
-1.0,-0.8177992040006739
-1.0,-0.7997473811091276
1.0,-0.8191933240042986
1.0,-0.7882013864398744
1.0,-0.8316036257126294
1.0,-0.8414464533862765
1.0,-0.8431682602299384
-1.0,-0.8526928648370548
-1.0,-0.833101529839636
1.0,-0.8652301468988824
1.0,-0.8241198689773885
1.0,-0.8233060665473592
-1.0,-0.8260794055813099
1.0,-0.7047009735017636
1.0,-0.7923115227287622
1.0,-0.855354659221614
-1.0,-0.8859527120745025
1.0,-0.8332688946751975
-1.0,-0.838188654527007
-1.0,-0.8533339221050962
1.0,-0.7691237830273756
-1.0,-0.8134545992717634
1.0,-0.8489080436704013
-1.0,-0.833101529839636
1.0,-0.8156944809019454
1.0,-0.8323066042931283
-1.0,-0.794427047753292
1.0,-0.7972646674734836
-1.0,-0.8442280945684901
-1.0,-0.8368448991830564
-1.0,-0.833101529839636
-1.0,-0.8369066739576139
-1.0,-0.8391460650076846
-1.0,-0.7804758588304652
1.0,-0.8258692628113189
-1.0,-0.8608147767083477
1.0,-0.8051475650491899
-1.0,-0.7911975163199656
-1.0,-0.8287087117940282
1.0,-0.7473450811907427
1.0,-0.7467864438047724
-1.0,-0.8331064811545881
1.0,-0.8292608072283284
1.0,-0.8532237933071654
-1.0,-0.75903720345376
1.0,-0.7983707461440315
-1.0,-0.8551060304494613
1.0,-0.896461134276348
1.0,-0.7969401946980506
1.0,-0.7819796150071945
-1.0,-0.8131617041642074
-1.0,-0.8050805857179556
-1.0,-0.78859527115141
1.0,-0.8574890153886363
1.0,-0.7997907251266587
1.0,-0.8180375174891672
1.0,-0.8470073294242081
-1.0,-0.7915753943975626
-1.0,-0.8455030134499821
1.0,-0.7882258344898783
-1.0,-0.8542955979367481
1.0,-0.8024370503343727
-1.0,-0.8006507640884756
-1.0,-0.8183460049865726
1.0,-0.7674939151223235
-1.0,-0.8383885662252996
1.0,-0.8250883845317815
1.0,-0.7941585535158371
-1.0,-0.8677314740284794
1.0,-0.8052099141614388
1.0,-0.8275382475509391
-1.0,-0.8758944409725882
-1.0,-0.8081943822752556
1.0,-0.872972864653496
-1.0,-0.8470073294242081
-1.0,-0.7722444400574862
-1.0,-0.7819494354699159
-1.0,-0.8359539835876464
1.0,-0.8431682602299384
-1.0,-0.8138257163102774
-1.0,-0.7969401946980506
-1.0,-0.8519297963270611
-1.0,-0.8152036038525644
-1.0,-0.8181826931545584
1.0,-0.7079276772458685
1.0,-0.7251558264297759
1.0,-0.8369066739576139
1.0,-0.843475836011697
-1.0,-0.7529935752303569
-1.0,-0.8639869236728891
1.0,-0.8229272648644768
1.0,-0.8554673429286552
1.0,-0.73724928464828
1.0,-0.7684371932910379
-1.0,-0.8304508430278879
-1.0,-0.8361020185974747
-1.0,-0.8358287304881136
1.0,-0.8366027245155638
1.0,-0.8417664864798591
-1.0,-0.8150979747147872
1.0,-0.785101576186749
1.0,-0.7826887986915192
-1.0,-0.8399935426044091
-1.0,-0.7502559495651877
-1.0,-0.8181826931545584
-1.0,-0.8203844901525369
-1.0,-0.8077352331424303
-1.0,-0.8390975559646312
1.0,-0.8534094618245099
-1.0,-0.824005852040514
1.0,-0.8127010135435515
-1.0,-0.7914687722856545
-1.0,-0.8176265220733868
1.0,-0.7529935752303569
1.0,-0.7434340402287983
1.0,-0.8099863386669812
1.0,-0.8028946453324273
-1.0,-0.805285118168961
1.0,-0.7975389059208837
-1.0,-0.8344799494621733
1.0,-0.8354404261821422
-1.0,-0.8641421972005906
-1.0,-0.8437571010081942
1.0,-0.825213849069979
-1.0,-0.8183460049865726
-1.0,-0.8419823867883072
1.0,-0.7541855878148263
-1.0,-0.8721917487326512
-1.0,-0.8470097357507036
-1.0,-0.8525730180394006
1.0,-0.7446373167689022
1.0,-0.791159596628096
-1.0,-0.791159596628096
1.0,-0.8486279091740433
-1.0,-0.8127800957693635
-1.0,-0.8260794055813099
-1.0,-0.8448612463629559
-1.0,-0.8255456295806705
1.0,-0.8202062581874883
1.0,-0.8016485413303556
1.0,-0.8680730615218566
-1.0,0.1349956207567784
-1.0,-0.8518690279308764
-1.0,-0.8410967623091706
1.0,-0.8473286369052735
1.0,-0.7619193323760448
1.0,-0.803151107255833
1.0,-0.7723595696979075
1.0,-0.8409368828718717
-1.0,-0.8476137208990592
-1.0,-0.8090403337573763
-1.0,-0.7913151895099699
1.0,-0.837310358760389
1.0,-0.8040144204877477
-1.0,-0.7593040870617292
1.0,-0.8390975559646312
-1.0,-0.8166413833656534
-1.0,-0.8093989697805197
1.0,-0.8501642946079405
1.0,-0.8268042033143157
-1.0,-0.8701390571906068
1.0,-0.8383885662252996
1.0,-0.8470097357507036
1.0,-0.8496277509721128
-1.0,-0.7999910299403199
1.0,-0.7983707461440315
-1.0,-0.8525730180394006
1.0,-0.8618627648776347
1.0,-0.6842878660786258
-1.0,-0.8315943305902357
1.0,-0.7928982997838605
1.0,-0.8286643791189865
-1.0,-0.8390975559646312
1.0,-0.8130805492790765
-1.0,-0.7901903323294053
-1.0,-0.818499696586527
-1.0,-0.8448612463629559
-1.0,-0.8384909596396409
-1.0,-0.8668253810446108
1.0,-0.8741992653285827
1.0,-0.7788763709204803
1.0,-0.7729960628594112
1.0,-0.8344264935722485
1.0,-0.8031403291850386
-1.0,-0.791978478357083
1.0,-0.8278709031238699
-1.0,-0.8142806175858003
-1.0,-0.7248956884119329
-1.0,-0.5954468671866928
-1.0,-0.8527235110994379
-1.0,-0.8016485413303556
-1.0,-0.8399935426044091
-1.0,-0.791978478357083
-1.0,-0.8752511074067716
1.0,-0.8503238003925272
-1.0,-0.8153500444391657
1.0,-0.8012800507659728
1.0,-0.815466121009768
-1.0,-0.7349536030518862
1.0,-0.8355327494514194
1.0,-0.7997473811091276
1.0,-0.7958605405594957
1.0,-0.7690093517706819
1.0,-0.7754795282685604
-1.0,-0.7697229757426984
-1.0,-0.8324634554319567
1.0,-0.8147597222271128
-1.0,-0.791978478357083
1.0,-0.8103108424917884
-1.0,-0.8503238003925272
1.0,-0.7876890051998084
-1.0,-0.8530119037448236
1.0,-0.8044979236894225
1.0,-0.7805341886390974
1.0,-0.8253901874018562
1.0,-0.8258230929220906
1.0,-0.8537475807241454
1.0,-0.8086981847247082
-1.0,-0.8470097357507036
1.0,-0.8051524643375079
-1.0,-0.8282939360033517
1.0,-0.7941585535158371
1.0,-0.8444073800160841
-1.0,-0.8230295517264538
-1.0,-0.8212112556962679
1.0,-0.8404528462268033
-1.0,-0.8358831710218495
1.0,-0.7941585535158371
1.0,-0.8291492192612735
1.0,-0.7760296384361705
-1.0,-0.8652301468988824
-1.0,-0.7890130495680259
1.0,-0.8691073755467743
-1.0,-0.8464333396373315
1.0,-0.8367939295906979
1.0,-0.8138257163102774
-1.0,-0.837310358760389
1.0,-0.8639050941833075
-1.0,-0.7809634980359653
-1.0,-0.8078678783406429
1.0,-0.8054913673474354
1.0,-0.7911956668374895
-1.0,-0.8488354523541174
1.0,-0.82099752914693
-1.0,-0.8234235360989073
1.0,-0.8673233901352309
-1.0,-0.79557719048393
-1.0,-0.8729263413315138
-1.0,-0.8113949987138627
1.0,-0.8503238003925272
1.0,-0.8234235360989073
-1.0,-0.8039938656506097
1.0,-0.8282939360033517
-1.0,-0.8426767264484293
-1.0,-0.8323066042931283
1.0,-0.8470097357507036
-1.0,-0.7613330145487629
-1.0,-0.8330305696757168
-1.0,-0.7913003799429996
-1.0,-0.8216992843063579
1.0,-0.8522481724442873
-1.0,-0.7760817386043983
-1.0,-0.8829244841087318
1.0,-0.8081053932543795
-1.0,-0.8535523532404571
-1.0,-0.8391460650076846
1.0,-0.8126807197483467
-1.0,-0.8253901874018562
1.0,-0.858876389044833
-1.0,-0.8496205219205122
1.0,-0.8099863386669812
-1.0,-0.8695085648886309
1.0,-0.8113949987138627
-1.0,-0.8373655682583808
1.0,-0.7122861648315265
-1.0,-0.8061466446229895
-1.0,-0.860504435411846
1.0,-0.7636503967042004
1.0,-0.8193219132454868
1.0,-0.7518810413949263
1.0,-0.7403222067492454
1.0,-0.8414491698278626
1.0,-0.8470073294242081
-1.0,-0.759498027283804
-1.0,-0.8295911902899932
-1.0,-0.8496277509721128
1.0,-0.8151496239097883
-1.0,-0.837310358760389
1.0,-0.8289521015522721
1.0,-0.7356587756871837
-1.0,-0.8684057601095301
1.0,-0.8368448991830564
-1.0,-0.8908946514787494
1.0,-0.7854798330667105
1.0,-0.6719567043025048
-1.0,-0.8466786774030165
-1.0,-0.8247566063687255
1.0,-0.8373655682583808
1.0,-0.8127800957693635
1.0,-0.8404034930951545
-1.0,-0.8292608072283284
-1.0,-0.8409368828718717
1.0,-0.8154476545838263
1.0,-0.8491158721260664
-1.0,-0.8596645000110197
1.0,-0.6810809323797953
1.0,-0.7357440889922736
-1.0,-0.833101529839636
1.0,-0.8475376744690056
-1.0,-0.5734353267749889
1.0,-0.8581188670132824
-1.0,-0.8331064811545881
1.0,-0.8386879684486425
-1.0,-0.8215332721632861
1.0,-0.8076780658678039
-1.0,-0.8777367826225969
-1.0,-0.7552925775951795
-1.0,-0.805285118168961
1.0,-0.8339052220633356
1.0,-0.8680545794954977
1.0,-0.7997457849441065
1.0,-0.7972646674734836
-1.0,-0.8614270879357032
-1.0,-0.8506934654562843
1.0,-0.7718328367555445
1.0,-0.7798442869947618
-1.0,-0.8282939360033517
1.0,-0.7928982997838605
1.0,-0.8279040515871574
1.0,-0.8535523532404571
-1.0,-0.831284800591161
1.0,-0.8470097357507036
-1.0,-0.7692730009426284
-1.0,-0.7495988222770464
1.0,-0.8476137208990592
1.0,-0.833101529839636
-1.0,-0.8422097222025985
1.0,-0.8436851112167365
1.0,-0.7819494354699159
-1.0,-0.8110100492549014
-1.0,-0.838664812204063
1.0,-0.8548685939164619
1.0,-0.8325745392631978
1.0,-0.7969669045056347
1.0,-0.8525730180394006
1.0,-0.8355327494514194
-1.0,-0.850429387878705
-1.0,-0.8181287942430757
1.0,-0.833101529839636
1.0,-0.7761912707242344
1.0,-0.8587758295125503
-1.0,-0.8461634088740767
1.0,-0.8575649001347538
-1.0,-0.8325745392631978
-1.0,-0.8358287304881136
1.0,-0.8035353779451836
-1.0,-0.8537475807241454
1.0,-0.810848400533388
-1.0,-0.842545541403833
-1.0,-0.8315943305902357
-1.0,-0.8025630481645036
1.0,-0.8151536998595803
1.0,-0.7851303651664474
-1.0,-0.8893383667281592
-1.0,-0.7787146165553647
-1.0,-0.8102303729647939
1.0,-0.8395581981179714
1.0,-0.8680730615218566
-1.0,-0.8525218301169308
1.0,-0.8197910449792873
-1.0,-0.8835354697550022
1.0,-0.849791376857187
1.0,-0.8408283109349981
1.0,-0.8327128939112027
1.0,-0.7819817699852198
1.0,-0.772811948704028
-1.0,-0.8636995827682546
-1.0,-0.8200518552539454
-1.0,-0.7913151895099699
-1.0,-0.8594607441730187
1.0,-0.81404233052714
1.0,-0.8127010135435515
-1.0,-0.8417525497032228
-1.0,-0.8470097357507036
1.0,-0.7887993026472693
1.0,-0.750245346885492
1.0,-0.8868655445143526
1.0,-0.8354404261821422
-1.0,-0.8532820105807488
1.0,-0.6078236071721395
-1.0,-0.8103914326569608
1.0,-0.8554673429286552
1.0,-0.8296163290749763
1.0,-0.8127022767229675
1.0,-0.8266441485616483
1.0,-0.8138257163102774
-1.0,-0.7851303651664474
-1.0,-0.8103187019214141
-1.0,-0.8253901874018562
-1.0,-0.8634219153339973
-1.0,-0.8419483272909445
1.0,-0.8365256435355101
1.0,-0.7830319888627131
-1.0,-0.8287087117940282
1.0,-0.699993776680794
-1.0,-0.8301109437874317
1.0,-0.8571916777972132
-1.0,-0.8534094618245099
-1.0,-0.8127524067705414
-1.0,-0.8496277509721128
-1.0,-0.8152036038525644
-1.0,-0.830986831940141
-1.0,-0.8574890153886363
-1.0,-0.8443869079520336
1.0,-0.8358287304881136
1.0,-0.8029924373809822
-1.0,-0.8721917487326512
-1.0,-0.8306339988935632
-1.0,-0.8788160173674103
-1.0,-0.8302115667816059
-1.0,-0.8335766947697517
-1.0,-0.8574890153886363
1.0,-0.7851324117745841
-1.0,-0.8417664864798591
1.0,-0.8266581188867548
-1.0,-0.8061466446229895
-1.0,-0.8460224247984636
-1.0,-0.8581188670132824
-1.0,-0.853946825693926
-1.0,-0.8601094368608109
-1.0,-0.8105832923437779
1.0,-0.8203295318515548
1.0,-0.8496277509721128
1.0,-0.8194570504210295
1.0,-0.8652301468988824
-1.0,-0.8024289687881268
-1.0,-0.8583649828308452
1.0,-0.8563074164613313
1.0,-0.8241198689773885
-1.0,-0.8554673429286552
-1.0,-0.8662217566748367
1.0,-0.8024289687881268
1.0,-0.7865277154409349
1.0,-0.8131617041642074
-1.0,-0.7366584692812894
-1.0,-0.8535523532404571
1.0,-0.8071665612045809
-1.0,-0.8336675744703221
-1.0,-0.8448612463629559
1.0,-0.8470097357507036
1.0,-0.8227075853170851
1.0,-0.7997457849441065
-1.0,-0.842545541403833
-1.0,-0.8355327494514194
1.0,-0.8244475127269528
-1.0,-0.8145413374386226
1.0,-0.8397347256238402
1.0,-0.829231546298143
1.0,-0.8050805857179556
-1.0,-0.7262592512118671
1.0,-0.8082041317787342
1.0,-0.754794609323127
-1.0,-0.856664211483779
-1.0,-0.7415254585255803
1.0,-0.8142806175858003
1.0,-0.8076780658678039
1.0,-0.8384909596396409
1.0,-0.8609179415860411
-1.0,-0.8301109437874317
1.0,-0.8460224247984636
-1.0,-0.833101529839636
-1.0,-0.8211243316102321
1.0,-0.7772220447418499
-1.0,-0.8355327494514194
-1.0,-0.8051524643375079
1.0,-0.7851303651664474
1.0,-0.7593040870617292
1.0,-0.838188654527007
1.0,-0.7997134573959791
1.0,-0.8739894818982997
-1.0,-0.8365256435355101
1.0,-0.8363510526775553
1.0,-0.7947120433699567
-1.0,-0.7282626724710805
1.0,-0.8118670679456469
1.0,-0.791159596628096
1.0,-0.8004498435127141
1.0,-0.8355327494514194
1.0,-0.8185280718522477
-1.0,-0.8391460650076846
-1.0,-0.7793267558752097
-1.0,-0.7941160469983757
-1.0,-0.8475127705233133
1.0,-0.8470097357507036
1.0,-0.8053787152198797
-1.0,-0.8275382475509391
-1.0,-0.8266581188867548
-1.0,-0.8574890153886363
1.0,-0.859198430957192
-1.0,-0.8691065952229912
1.0,-0.8355327494514194
-1.0,-0.8546792813385464
-1.0,-0.8365256435355101
-1.0,-0.8350220182962633
-1.0,-0.7444235047959205
1.0,-0.8008960125682774
1.0,-0.7787149003163522
1.0,-0.79472875141683
-1.0,-0.810848400533388
1.0,-0.8491815679821964
-1.0,-0.8181287942430757
1.0,-0.8481443905991418
-1.0,-0.801098464408295
-1.0,-0.856664211483779
1.0,-0.7635605006629487
1.0,-0.8614590133565705
-1.0,-0.8110100492549014
-1.0,-0.8059506475692038
1.0,-0.763153842011703
-1.0,-0.8026969681288499
-1.0,-0.8609179415860411
1.0,-0.8380418264290703
-1.0,-0.8418401091654756
1.0,-0.8177049309821612
-1.0,-0.8423547443629131
-1.0,-0.8071665612045809
1.0,-0.8503238003925272
1.0,-0.8668253810446108
1.0,-0.7923115227287622
1.0,-0.771905424133859
1.0,-0.8355327494514194
1.0,-0.8503238003925272
-1.0,-0.8552248383047649
-1.0,-0.7719827302597403
-1.0,-0.8051982952584468
1.0,-0.770452125310545
1.0,-0.8024368602516189
1.0,-0.8340061427528506
-1.0,-0.8399935426044091
1.0,-0.8224530597386728
-1.0,-0.8369066739576139
-1.0,-0.8470097357507036
1.0,-0.772644040428689
1.0,-0.8503238003925272
-1.0,-0.8127022767229675
-1.0,-0.8387564205804334
-1.0,-0.8391460650076846
-1.0,-0.7635605006629487
1.0,-0.791978478357083
1.0,-0.7941585535158371
1.0,-0.8258230929220906
1.0,-0.8448612463629559
1.0,-0.8232172432241186
1.0,-0.7586192845576587
-1.0,-0.8138713064849716
-1.0,-0.8230295517264538
-1.0,-0.8191933240042986
-1.0,-0.8458836742330734
1.0,-0.8329811708787689
1.0,-0.6672589372521902
-1.0,-0.8179098801763517
1.0,-0.7570359089252146
1.0,-0.8200082579946897
-1.0,-0.8303198887331527
-1.0,-0.8033318186270016
-1.0,-0.8496277509721128
-1.0,-0.8260439575710818
-1.0,-0.8517057350314072
1.0,-0.6314162464641315
-1.0,-0.8574890153886363
1.0,-0.8522481724442873
1.0,-0.831284800591161
1.0,-0.7947120433699567
1.0,-0.7972646674734836
-1.0,-0.807670537227608
-1.0,-0.8617694643861042
1.0,-0.8390975559646312
-1.0,-0.8496277509721128
-1.0,-0.8691065952229912
1.0,-0.8268757762868582
-1.0,-0.8586329380208729
-1.0,-0.827710239652009
1.0,-0.8442598792069512
1.0,-0.8025630481645036
1.0,-0.8819388247560053
-1.0,-0.8384909596396409
-1.0,-0.7517610337463679
-1.0,-0.8295911902899932
-1.0,-0.8641421972005906
1.0,-0.7262592512118671
1.0,-0.8409368828718717
-1.0,-0.8531216462431022
-1.0,-0.8339052220633356
-1.0,-0.8546792813385464
1.0,-0.7462358968254794
-1.0,-0.8458018767773583
1.0,-0.8279040515871574
-1.0,-0.8059506475692038
-1.0,-0.6626193667253897
1.0,-0.7344401946833778
1.0,-0.833101529839636
1.0,-0.8134596179108462
-1.0,-0.8473655902043057
1.0,-0.7850914731747863
-1.0,-0.8260439575710818
-1.0,-0.764535704934102
1.0,-0.7923115227287622
1.0,-0.7923115227287622
-1.0,-0.7789566345371131
-1.0,-0.8458018767773583
-1.0,-0.7009932114291416
-1.0,-0.752672156123005
1.0,-0.8197383507835211
1.0,-0.7340410433921474
-1.0,-0.8604505190066916
-1.0,-0.8668253810446108
1.0,-0.8166413833656534
-1.0,-0.8503238003925272
-1.0,-0.8710487522047958
-1.0,-0.7092909755960113
1.0,-0.8147597222271128
1.0,-0.838188654527007
-1.0,-0.8448612463629559
1.0,-0.8391460650076846
1.0,-0.7941160469983757
-1.0,-0.8636995827682546
-1.0,-0.8085093799176551
-1.0,-0.7623149986400841
-1.0,-0.8480430941364696
1.0,-0.7820289774536556
-1.0,-0.838664812204063
-1.0,-0.885607667952752
1.0,-0.8483195095236475
-1.0,-0.8302115667816059
-1.0,-0.8554673429286552
-1.0,-0.8391460650076846
1.0,-0.8368448991830564
-1.0,-0.757828184899886
-1.0,-0.7854798330667105
1.0,-0.8503238003925272
-1.0,-0.8419823867883072
1.0,-0.8757532281160988
1.0,-0.8535523532404571
-1.0,-0.8596474678389725
1.0,-0.8266581188867548
1.0,-0.8399935426044091
1.0,-0.768110716164909
1.0,-0.8124325453572787
-1.0,-0.8037626222560674
1.0,-0.7365042050097077
-1.0,-0.7787972947530827
1.0,-0.7774687064982861
1.0,-0.8443869079520336
1.0,-0.7546967083745721
-1.0,-0.7744063776864738
1.0,-0.8155622716823838
1.0,-0.7819494354699159
1.0,-0.7132839582039351
-1.0,-0.8337111167494666
1.0,-0.8480430941364696
-1.0,-0.8615698887026239
1.0,-0.802460164245781
1.0,-0.8604505190066916
-1.0,-0.8317693459915843
-1.0,-0.8465481790039697
-1.0,-0.8391460650076846
-1.0,-0.8323066042931283
1.0,-0.7941178068163175
1.0,-0.8206273803187778
-1.0,-0.8222616979020644
-1.0,-0.8363696826049573
1.0,-0.8470073294242081
-1.0,-0.8722235023974683
1.0,-0.7787459907362457
1.0,-0.8607703911736398
1.0,-0.8110100492549014
1.0,-0.8443869079520336
-1.0,-0.8549026035076355
1.0,-0.7846320154414742
-1.0,-0.768110716164909
-1.0,-0.8722235023974683
-1.0,-0.8311442570380099
-1.0,-0.8660573924962297
-1.0,-0.8306339988935632
1.0,-0.8579361790843945
1.0,-0.8307197185668033
-1.0,-0.8059506475692038
1.0,-0.8061466446229895
-1.0,-0.8106780959279374
1.0,-0.8365256435355101
-1.0,-0.8535523532404571
-1.0,-0.8460680734368573
-1.0,-0.8436851112167365
-1.0,-0.7763685456869881
1.0,-0.8534094618245099
-1.0,-0.8344799494621733
-1.0,-0.8614270879357032
1.0,-0.8325745392631978
-1.0,-0.8166229833550803
1.0,-0.802641046237047
-1.0,-0.7395700486864023
-1.0,-0.8414464533862765
-1.0,-0.8337111167494666
1.0,-0.8409368828718717
1.0,-0.7969669045056347
1.0,-0.8162100550021648
1.0,-0.8503238003925272
-1.0,-0.7997907251266587
1.0,-0.7985530447440599
1.0,-0.8482461835488795
-1.0,-0.8621761581761537
1.0,-0.7941178068163175
1.0,-0.8367011500470812
1.0,-0.8470073294242081
-1.0,-0.7627365510702611
1.0,-0.805110701490422
-1.0,-0.7393297983228043
-1.0,-0.8113949987138627
1.0,-0.7723595696979075
-1.0,-0.8071665612045809
-1.0,-0.8447980538436832
1.0,-0.8470097357507036
-1.0,-0.8399935426044091
1.0,-0.8496277509721128
-1.0,-0.8391667197329312
1.0,-0.837310358760389
-1.0,-0.7408700234283294
-1.0,-0.8506934654562843
1.0,-0.807795336476167
1.0,-0.8323066042931283
-1.0,-0.8134545992717634
1.0,-0.8289521015522721
1.0,-0.8349362776457632
-1.0,-0.8399935426044091
-1.0,-0.8437571010081942
1.0,-0.8145413374386226
-1.0,-0.8399935426044091
1.0,-0.7664203240177752
1.0,-0.8534094618245099
1.0,-0.7941644950786335
1.0,-0.8458018767773583
-1.0,-0.8574890153886363
1.0,-0.797219321301432
-1.0,-0.8453599102924494
-1.0,-0.7697396057874855
1.0,-0.8323836870149761
-1.0,-0.8473655902043057
1.0,-0.7633084658501834
-1.0,-0.8443869079520336
1.0,-0.8423547443629131
1.0,-0.8024368602516189
1.0,-0.7612382603406814
1.0,-0.7918151556956529
-1.0,-0.7997216364069679
-1.0,-0.8405721542799512
1.0,-0.8404528462268033
-1.0,-0.8176265220733868
1.0,-0.8596645000110197
-1.0,-0.8546792813385464
1.0,-0.8548685939164619
-1.0,-0.8113949987138627
1.0,-0.8601094368608109
1.0,-0.8275382475509391
-1.0,-0.8609179415860411
1.0,-0.7304827945067531
-1.0,-0.8562402207689703
1.0,-0.8651148513336351
-1.0,-0.8526928648370548
1.0,-0.8491158721260664
-1.0,-0.8482461835488795
-1.0,-0.7295370464739215
-1.0,-0.8413462834857741
-1.0,-0.8503238003925272
1.0,-0.7096460357157467
1.0,-0.8680730615218566
1.0,-0.7973906921120986
-1.0,-0.842545541403833
1.0,-0.7563935170641967
1.0,-0.8138257163102774
1.0,-0.8275178110043434
-1.0,-0.8617487374142652
-1.0,-0.8358831710218495
-1.0,-0.8276004233168042
-1.0,-0.7912460062790134
1.0,-0.8236490533072874
-1.0,-0.855354659221614
1.0,-0.760778859480735
-1.0,-0.8561613351387077
-1.0,-0.8442280945684901
1.0,-0.7948900577621958
-1.0,-0.8855322818898752
-1.0,-0.822937474125883
-1.0,-0.8029924373809822
-1.0,-0.7800377117972259
-1.0,-0.8318223822605773
-1.0,-0.8470073294242081
-1.0,-0.8307090589380116
1.0,-0.7731157219219473
-1.0,-0.8136300417156016
-1.0,-0.786737635412734
1.0,-0.8099863386669812
-1.0,-0.7822849660634312
-1.0,-0.7969317140537516
1.0,-0.7248956884119329
-1.0,-0.7913003799429996
1.0,-0.855354659221614
-1.0,-0.742697942568322
-1.0,-0.8651148513336351
-1.0,-0.8517936624666087
1.0,-0.7940903029020573
-1.0,-0.8799059022747429
-1.0,-0.8705911228252391
-1.0,-0.8470097357507036
1.0,-0.7940903029020573
1.0,-0.8431682602299384
-1.0,-0.8681558854244426
1.0,-0.7236900446221067
-1.0,-0.8181826931545584
-1.0,-0.7798384775811309
-1.0,-0.8358831710218495
1.0,-0.8447980538436832
-1.0,-0.8181826931545584
1.0,-0.838664812204063
1.0,-0.8563466749113374
1.0,-0.8200082579946897
-1.0,-0.7757558985962807
1.0,-0.8739156232374399
1.0,-0.8431682602299384
1.0,-0.8784686421192338
-1.0,-0.859198430957192
-1.0,-0.8358831710218495
1.0,-0.7390161764705997
1.0,-0.7237243709168966
-1.0,-0.661096140394902
1.0,-0.7384136003579884
-1.0,-0.8390975559646312
-1.0,-0.7736355279761313
1.0,-0.8245668477400451
-1.0,-0.8491158721260664
-1.0,-0.8419823867883072
-1.0,-0.772811948704028
-1.0,-0.7774687064982861
1.0,-0.8427683012005993
1.0,-0.8512965313159749
1.0,-0.8827394369575208
-1.0,-0.7970118792968796
1.0,-0.8170645170420059
1.0,-0.8899371566346503
-1.0,-0.8013602342600743
1.0,-0.8458034117523934
-1.0,-0.8458018767773583
-1.0,-0.8470097357507036
1.0,-0.8145413374386226
1.0,-0.8517906814995012
1.0,-0.8387332224570639
1.0,-0.8748261474213785
-1.0,-0.8443869079520336
1.0,-0.8399935426044091
-1.0,-0.8460224247984636
1.0,-0.7820289774536556
-1.0,-0.8470097357507036
1.0,-0.8480841681418307
1.0,-0.8025508656775059
1.0,-0.8504404950728652
1.0,-0.8473655902043057
1.0,-0.8236999086985332
-1.0,-0.8579361790843945
1.0,-0.7881734202685905
1.0,-0.7610605337988596
-1.0,-0.73296244781006
1.0,-0.8963570017184042
-1.0,-0.8596500496322971
-1.0,-0.8116197610438003
-1.0,-0.8475127705233133
-1.0,-0.8574890153886363
-1.0,-0.8124325453572787
1.0,-0.8503238003925272
-1.0,-0.8148252781338685
-1.0,-0.8799059022747429
1.0,-0.8576415414253777
-1.0,-0.8134708426382472
1.0,-0.7543778911290426
-1.0,-0.8453958624384912
-1.0,-0.8656709382028455
-1.0,-0.8447980538436832
1.0,-0.7590336579938847
1.0,-0.866481223874738
1.0,-0.7744063776864738
-1.0,-0.8846591700813247
1.0,-0.8497732110800631
-1.0,-0.7983599870057821
-1.0,-0.8051121526321469
1.0,-0.8687249635789818
1.0,-0.8581188670132824
